"id","passport_country_names"
"492268","Russia"
"497019","Ukraine"
"497019","Russia"
"337595","Russia"
"320032","Russia"
"409486","Russia"
"72816","Russia"
"491380","Russia"
"349647","Russia"
"495743","Russia"
"128569","Russia"
"446706","Russia"
"446706","Georgia"
"-77954","Russia"
"72852","Russia"
"123734","Russia"
"186680","Russia"
"479997","Russia"
"-102228","Russia"
"-82556","Russia"
"-56990","Russia"
"492822","Russia"
"492153","Russia"
"410741","Russia"
"301133","Russia"
"-90177","Russia"
"-79543","Russia"
"402604","Russia"
"350865","Russia"
"452705","Russia"
"492159","Russia"
"238741","Russia"
"294511","Russia"
"354443","Russia"
"296473","Russia"
"461533","Russia"
"301651","Russia"
"369375","Russia"
"402555","Russia"
"-79942","Russia"
"-79532","Russia"
"506021","Russia"
"520385","Russia"
"-52953","Russia"
"-52953","Armenia"
"-88270","Russia"
"500308","Russia"
"482572","Russia"
"386251","Russia"
"192850","Russia"
"-79950","Russia"
"293784","Russia"
"293784","Ukraine"
"450492","Russia"
"127243","Russia"
"127243","Kazakhstan"
"404010","Russia"
"29505","Russia"
"252552","Russia"
"339503","Russia"
"480595","Russia"
"258379","Russia"
"331393","Russia"
"-61820","Russia"
"515833","Russia"
"516842","Russia"
"-77820","Georgia"
"-77820","Russia"
"452699","Russia"
"336811","Russia"
"-77277","Russia"
"88239","Russia"
"406819","Russia"
"414231","Russia"
"410099","Russia"
"491051","Russia"
"76288","Russia"
"412995","Russia"
"491048","Russia"
"149979","Turkmenistan"
"149979","Russia"
"360139","Russia"
"253336","Russia"
"255516","Russia"
"352391","Russia"
"-85722","Russia"
"441888","Russia"
"-100765","Russia"
"-100686","Russia"
"-98541","Russia"
"-97068","Russia"
"309435","Russia"
"443432","Russia"
"454288","Russia"
"-92917","Russia"
"350391","Russia"
"252511","Russia"
"494752","Russia"
"-80786","Russia"
"301784","Russia"
"113381","Russia"
"453200","Russia"
"454308","Russia"
"484467","Russia"
"502151","Russia"
"138360","Russia"
"303962","Russia"
"338665","Russia"
"338665","Germany"
"449146","Russia"
"452236","Russia"
"458928","Russia"
"27552","Russia"
"125487","Russia"
"-100769","Russia"
"-81317","Russia"
"492853","Russia"
"-63401","Russia"
"-63641","Russia"
"458793","Russia"
"450484","Russia"
"187074","Russia"
"-95554","Russia"
"-95553","Russia"
"250755","Russia"
"348417","Russia"
"128378","Russia"
"451612","Russia"
"127929","Russia"
"186370","Russia"
"480602","Russia"
"481852","Russia"
"-44017","Russia"
"72971","Russia"
"185150","Russia"
"138195","Russia"
"239053","Russia"
"239053","Armenia"
"402591","Russia"
"-52989","Russia"
"493837","Russia"
"-79972","Russia"
"509235","Russia"
"303151","Russia"
"300804","Russia"
"300804","Azerbaijan"
"299150","Russia"
"351849","Russia"
"422363","Russia"
"491181","Russia"
"123090","Russia"
"78380","Russia"
"166567","Russia"
"261069","Russia"
"187716","Russia"
"409896","Russia"
"335234","Russia"
"386267","Russia"
"-59340","Russia"
"442539","Russia"
"-56810","Russia"
"-56810","Armenia"
"461876","Russia"
"495460","Ukraine"
"495460","Russia"
"386271","Russia"
"386271","Georgia"
"-41998","Russia"
"492135","Russia"
"-54048","Russia"
"500394","Russia"
"492137","Russia"
"492138","Moldova"
"492138","Russia"
"498151","Russia"
"302036","Russia"
"492139","Russia"
"492132","Russia"
"434606","Russia"
"478303","Russia"
"498183","Russia"
"-59414","Russia"
"495688","Russia"
"301538","Russia"
"-88217","Russia"
"-88217","Lithuania"
"492045","Russia"
"187290","Russia"
"492038","Belarus"
"492038","Russia"
"301540","Russia"
"160191","Russia"
"420118","Russia"
"348957","Russia"
"413921","Russia"
"492039","Russia"
"417453","Russia"
"301537","Russia"
"492043","Russia"
"310987","Russia"
"371113","Russia"
"451401","Russia"
"-90144","Russia"
"501355","Russia"
"501355","Armenia"
"-90143","Russia"
"-60715","Russia"
"-104232","Russia"
"-92926","Russia"
"-90507","Russia"
"-57117","Russia"
"-97940","Kazakhstan"
"-97940","Russia"
"-58464","Russia"
"491573","Russia"
"-90141","Russia"
"29891","Russia"
"-90142","Russia"
"-90140","Russia"
"-92924","Russia"
"-47654","Russia"
"402565","Russia"
"445152","Russia"
"450952","Russia"
"-80761","Russia"
"-64513","Russia"
"-95160","Russia"
"-88292","Russia"
"-90762","Russia"
"320916","Russia"
"-88294","Russia"
"482020","Russia"
"301352","Russia"
"-95158","Russia"
"301358","Russia"
"6508","Russia"
"411981","Russia"
"442297","Russia"
"301108","Russia"
"481362","Russia"
"-90962","Russia"
"190380","Russia"
"-80819","Russia"
"500284","Russia"
"500284","Armenia"
"382573","Russia"
"409798","Russia"
"355663","Russia"
"187161","Russia"
"442333","Russia"
"-90567","Russia"
"509303","Russia"
"-102441","Russia"
"-91735","Russia"
"444909","Russia"
"444909","Armenia"
"-91734","Russia"
"-91734","Germany"
"509284","Russia"
"509311","Russia"
"-102440","Russia"
"-97936","Russia"
"-91732","Russia"
"-91733","Russia"
"509281","Russia"
"-49115","Georgia"
"-49115","Russia"
"-75271","Russia"
"509285","Russia"
"409461","Russia"
"509299","Russia"
"509299","Armenia"
"480628","Russia"
"-100772","Russia"
"-100149","Russia"
"-100770","Russia"
"-88233","Russia"
"-88208","Russia"
"-88205","Russia"
"-88223","Russia"
"410164","Russia"
"-88231","Russia"
"-88231","Moldova"
"-90904","Russia"
"-88215","Russia"
"-88215","Armenia"
"-88240","Russia"
"-88241","Russia"
"402590","Russia"
"-88235","Russia"
"154380","Russia"
"-88224","Russia"
"252101","Russia"
"348969","Russia"
"76377","Russia"
"127932","Russia"
"402592","Russia"
"-92257","Russia"
"459097","Russia"
"492902","Russia"
"481664","Russia"
"-81820","Russia"
"-98995","Russia"
"-96755","Russia"
"254299","Russia"
"-80832","Russia"
"442534","Russia"
"406862","Russia"
"481667","Russia"
"160152","Russia"
"187067","Russia"
"301545","Kyrgyzstan"
"301545","Russia"
"446823","Russia"
"114734","Russia"
"122142","Russia"
"355023","Russia"
"423544","Russia"
"442535","Russia"
"-98893","Russia"
"520326","Russia"
"492060","Russia"
"-84234","Russia"
"-82969","Russia"
"-77909","Russia"
"477976","Russia"
"465775","Russia"
"479971","Russia"
"498360","Russia"
"126096","Russia"
"186657","Russia"
"465058","Russia"
"312532","Russia"
"492056","Russia"
"186654","Russia"
"410083","Russia"
"211256","Russia"
"492059","Russia"
"405474","Russia"
"127724","Russia"
"523132","Russia"
"-88290","Russia"
"-50594","Russia"
"492100","Russia"
"321118","Russia"
"301052","Russia"
"127298","Russia"
"-88291","Russia"
"6499","Russia"
"239544","Russia"
"130163","Russia"
"262515","Russia"
"239188","Belarus"
"239188","Russia"
"256743","Kazakhstan"
"256743","Russia"
"-50597","Russia"
"-88295","Russia"
"-88277","Russia"
"6728","Russia"
"415576","Russia"
"415576","Moldova"
"-88281","Russia"
"-88284","Russia"
"-38750","Russia"
"491169","Russia"
"-88283","Russia"
"-88275","Russia"
"501363","Russia"
"-88308","Russia"
"-82687","Russia"
"-95153","Russia"
"-88310","Russia"
"-88312","Russia"
"-98208","Russia"
"400905","Russia"
"118781","Russia"
"491173","Russia"
"123019","Russia"
"126118","Russia"
"128320","Russia"
"320968","Russia"
"491176","Russia"
"491175","Russia"
"414914","Ukraine"
"414914","Russia"
"491177","Russia"
"491178","Russia"
"492084","Russia"
"-92333","Russia"
"517797","Russia"
"459952","Russia"
"-77955","Russia"
"252945","Russia"
"460466","Russia"
"460466","Georgia"
"-57050","Russia"
"469172","Russia"
"119403","Russia"
"186581","Russia"
"332844","Russia"
"332844","Armenia"
"482875","Russia"
"453344","Russia"
"453344","Georgia"
"-77390","Russia"
"239144","Russia"
"297657","Russia"
"-88263","Russia"
"-58583","Russia"
"119771","Russia"
"-88259","Russia"
"-88267","Russia"
"420105","Russia"
"450955","Russia"
"127961","Russia"
"127961","Georgia"
"127021","Russia"
"130837","Russia"
"404947","Russia"
"494038","Russia"
"304081","Russia"
"304079","Russia"
"492191","Russia"
"76321","Russia"
"123689","Russia"
"186342","Russia"
"189091","Russia"
"6722","Russia"
"293608","Russia"
"-81806","Russia"
"-79946","Russia"
"494034","Russia"
"509324","Russia"
"76340","Russia"
"410738","Russia"
"256921","Russia"
"493929","Russia"
"26127","Russia"
"72347","Russia"
"302063","Russia"
"183893","Russia"
"127610","Russia"
"312876","Russia"
"76256","Russia"
"123726","Russia"
"156205","Russia"
"403344","Russia"
"127675","Russia"
"114656","Russia"
"494035","Russia"
"252525","Russia"
"421876","Russia"
"127275","Russia"
"303117","Russia"
"-90923","Russia"
"138350","Russia"
"76329","Russia"
"315810","Russia"
"143149","Russia"
"489961","Russia"
"302472","Russia"
"27572","Russia"
"350979","Russia"
"491059","Russia"
"192915","Russia"
"493838","Russia"
"6750","Russia"
"84806","Ukraine"
"27901","Russia"
"128645","Russia"
"253977","Russia"
"188434","Russia"
"123446","Russia"
"186969","Russia"
"243023","Georgia"
"243023","Russia"
"252183","Russia"
"-88380","Russia"
"-63412","Russia"
"-44073","Russia"
"442198","Russia"
"-88379","Russia"
"-93845","Russia"
"197466","Russia"
"370069","Russia"
"446152","Russia"
"347939","Russia"
"409959","Russia"
"294650","Russia"
"464961","Russia"
"301791","Russia"
"409602","Russia"
"413919","Russia"
"422350","Russia"
"422350","Kazakhstan"
"481858","Russia"
"307506","Russia"
"410739","Russia"
"255032","Russia"
"293780","Russia"
"-88309","Russia"
"-88304","Russia"
"-56977","Russia"
"-83115","Russia"
"442293","Russia"
"504624","Russia"
"-88305","Russia"
"-79876","Russia"
"515806","Russia"
"405950","Russia"
"450849","Russia"
"129023","Russia"
"496699","Russia"
"27700","Russia"
"128005","Russia"
"199220","Russia"
"309793","Russia"
"76254","Russia"
"127181","Russia"
"492824","Russia"
"-88228","Russia"
"-97925","Russia"
"-79932","Russia"
"-88232","Russia"
"-90760","Russia"
"509286","Russia"
"-91746","Russia"
"-88220","Russia"
"-52979","Kyrgyzstan"
"-52979","Russia"
"503606","Russia"
"-33673","Russia"
"-88229","Russia"
"-56854","Russia"
"-88483","Russia"
"-79935","Russia"
"492204","Russia"
"481661","Russia"
"422714","Russia"
"-79933","Russia"
"451445","Russia"
"492201","Russia"
"492206","Russia"
"514103","Russia"
"-100150","Russia"
"201324","Russia"
"410740","Kazakhstan"
"410740","Russia"
"-91373","Russia"
"-57538","Russia"
"345545","Russia"
"345545","Azerbaijan"
"-88250","Russia"
"131737","Russia"
"490644","Russia"
"142482","Russia"
"409616","Russia"
"-81319","Russia"
"368879","Uzbekistan"
"368879","Russia"
"417847","Russia"
"444907","Russia"
"492800","Russia"
"492802","Russia"
"129070","Russia"
"459083","Russia"
"171256","Russia"
"123729","Russia"
"314389","Russia"
"26114","Russia"
"-81649","Russia"
"131512","Russia"
"481853","Russia"
"492062","Russia"
"142890","Russia"
"520787","Russia"
"411838","Russia"
"122696","Russia"
"127928","Russia"
"27649","Russia"
"349837","Russia"
"6847","Russia"
"27555","Russia"
"82946","Russia"
"88337","Russia"
"128425","Georgia"
"128425","Russia"
"133976","Russia"
"408900","Russia"
"-95172","Russia"
"-90899","Russia"
"291126","Russia"
"-88258","Russia"
"409458","Russia"
"461726","Russia"
"-88262","Russia"
"-88261","Russia"
"27716","Russia"
"27714","Russia"
"409797","Russia"
"349767","Russia"
"-88260","Russia"
"128357","Uzbekistan"
"128357","Russia"
"336901","Russia"
"41531","Russia"
"336163","Russia"
"76330","Russia"
"191188","Russia"
"438941","Russia"
"438941","Azerbaijan"
"506282","Russia"
"-83471","Russia"
"-88197","Russia"
"130885","Russia"
"402567","Russia"
"507428","Russia"
"336319","Russia"
"423542","Russia"
"76164","Russia"
"483176","Russia"
"245873","Russia"
"416520","Russia"
"492271","Russia"
"-44174","Russia"
"122216","Russia"
"6593","Russia"
"-44176","Russia"
"127602","Russia"
"185228","Russia"
"350403","Russia"
"349409","Russia"
"439169","Russia"
"-98540","Russia"
"-102218","Russia"
"-53299","Russia"
"-95284","Russia"
"-93065","Russia"
"-93060","Russia"
"-88400","Russia"
"-93061","Russia"
"-93063","Russia"
"-53302","Russia"
"-93058","Russia"
"-93056","Russia"
"361491","Russia"
"-8462","Russia"
"452233","Russia"
"-93059","Russia"
"495458","Russia"
"-77611","Russia"
"-77611","Armenia"
"522049","Russia"
"402991","Russia"
"-89826","Russia"
"-102407","Russia"
"460487","Russia"
"194335","Russia"
"-78582","Russia"
"-89825","Russia"
"491369","Russia"
"-89827","Russia"
"492942","Russia"
"294360","Russia"
"239448","Russia"
"-89824","Russia"
"-89824","Georgia"
"-77600","Russia"
"-77599","Russia"
"-77599","Azerbaijan"
"-77597","Russia"
"410752","Russia"
"504865","Russia"
"509314","Russia"
"422638","Russia"
"-53295","Russia"
"302266","Russia"
"-88201","Russia"
"492907","Russia"
"-63402","Russia"
"504604","Russia"
"440103","Russia"
"440103","Azerbaijan"
"6364","Russia"
"492943","Russia"
"200225","Russia"
"200225","Armenia"
"265290","Russia"
"114743","Russia"
"339117","Russia"
"357681","Russia"
"129057","Russia"
"194903","Russia"
"491279","Russia"
"492793","Russia"
"337321","Russia"
"127189","Russia"
"354453","Russia"
"408904","Russia"
"450386","Russia"
"-80328","Russia"
"-79692","Russia"
"446012","Russia"
"29776","Russia"
"402543","Russia"
"391437","Russia"
"-77962","Russia"
"188048","Russia"
"269785","Russia"
"302271","Russia"
"-90914","Russia"
"27533","Russia"
"188052","Russia"
"302901","Russia"
"-33646","Russia"
"29130","Russia"
"72506","Russia"
"335361","Russia"
"335361","Georgia"
"72509","Russia"
"187719","Russia"
"195187","Russia"
"460371","Russia"
"182810","Russia"
"188053","Russia"
"292685","Russia"
"292685","Georgia"
"477834","Russia"
"-98913","Russia"
"-94127","Russia"
"-97939","Russia"
"-90912","Russia"
"-90910","Russia"
"160529","Russia"
"-97937","Russia"
"320406","Russia"
"307213","Russia"
"354735","Russia"
"196349","Russia"
"-90909","Russia"
"-77307","Russia"
"292720","Russia"
"446415","Russia"
"-77319","Russia"
"-77311","Russia"
"-31111","Russia"
"6629","Russia"
"6778","Russia"
"508326","Russia"
"-77301","Russia"
"61438","Russia"
"386419","Russia"
"479995","Russia"
"479995","Azerbaijan"
"-90892","Russia"
"-60873","Russia"
"456240","Russia"
"481965","Russia"
"-57051","Russia"
"491373","Russia"
"-80822","Russia"
"-79951","Russia"
"484976","Russia"
"450945","Russia"
"450496","Ukraine"
"450496","Russia"
"495682","Russia"
"-88272","Russia"
"494040","Russia"
"269971","Russia"
"301099","Russia"
"465004","Russia"
"481372","Russia"
"363033","Russia"
"450946","Russia"
"451577","Russia"
"271399","Russia"
"425992","Russia"
"479996","Russia"
"449503","Russia"
"-103467","Russia"
"-31339","Russia"
"346071","Russia"
"-80831","Russia"
"27965","Russia"
"389399","Russia"
"135388","Russia"
"6665","Russia"
"301792","Russia"
"128543","Russia"
"290749","Russia"
"134118","Russia"
"6748","Russia"
"293713","Russia"
"27928","Russia"
"252111","Russia"
"6663","Russia"
"-88331","Russia"
"-81312","Russia"
"492073","Russia"
"-88321","Russia"
"479755","Russia"
"-88324","Russia"
"415449","Russia"
"188346","Russia"
"372993","Russia"
"115366","Russia"
"293910","Russia"
"495455","Russia"
"232265","Russia"
"449429","Russia"
"27825","Russia"
"87741","Russia"
"237202","Russia"
"142766","Russia"
"176977","Russia"
"456250","Russia"
"27849","Russia"
"126841","Russia"
"126878","Russia"
"409705","Russia"
"-83816","Russia"
"335233","Russia"
"127784","Russia"
"27962","Germany"
"27962","Russia"
"492879","Russia"
"492879","Armenia"
"293607","Russia"
"244222","Russia"
"459116","Russia"
"63566","Russia"
"185146","Russia"
"277664","Russia"
"302460","Russia"
"372285","Russia"
"29925","Russia"
"126831","Russia"
"186720","Russia"
"386277","Russia"
"188638","Russia"
"127983","Russia"
"235816","Russia"
"-93706","Russia"
"-91756","Russia"
"479998","Russia"
"480000","Russia"
"405544","Russia"
"454531","Russia"
"127266","Russia"
"485897","Russia"
"315007","Russia"
"479999","Russia"
"442538","Russia"
"389409","Russia"
"-88351","Russia"
"127263","Russia"
"253585","Russia"
"349501","Russia"
"386259","Russia"
"127642","Russia"
"128560","Russia"
"410010","Russia"
"446546","Russia"
"449388","Russia"
"-58575","Russia"
"-47174","Russia"
"-64504","Russia"
"-44019","Russia"
"-60438","Russia"
"-53287","Russia"
"477412","Russia"
"-53292","Russia"
"-41195","Russia"
"-31385","Russia"
"-53286","Russia"
"-42743","Russia"
"-42508","Russia"
"-33570","Russia"
"-44021","Russia"
"-53291","Russia"
"-92818","Russia"
"446416","Russia"
"498142","Russia"
"495691","Russia"
"446063","Russia"
"-89523","Russia"
"-43192","Russia"
"311197","Russia"
"498143","Russia"
"-41013","Russia"
"491643","Russia"
"502632","Russia"
"-56766","Russia"
"508230","Russia"
"444778","Russia"
"-57045","Russia"
"323222","Russia"
"491644","Russia"
"-89522","Russia"
"450461","Russia"
"504856","Russia"
"-90715","Russia"
"39326","Moldova"
"39326","Russia"
"477840","Russia"
"-90714","Russia"
"182805","Russia"
"158305","Russia"
"216879","Russia"
"-77391","Russia"
"478808","Russia"
"72953","Russia"
"336315","Russia"
"26155","Russia"
"190470","Russia"
"389775","Russia"
"503596","Russia"
"6617","Russia"
"186690","Russia"
"411456","Russia"
"451404","Russia"
"451408","Russia"
"355127","Russia"
"6379","Russia"
"6379","Armenia"
"404221","Russia"
"-106703","Russia"
"449494","Russia"
"511608","Russia"
"301058","Russia"
"320173","Russia"
"450488","Russia"
"450488","Congo"
"358797","Russia"
"422360","Russia"
"250077","Russia"
"250077","Kazakhstan"
"301098","Russia"
"302064","Russia"
"440081","Russia"
"262501","Russia"
"491876","Russia"
"29468","Russia"
"308524","Russia"
"403279","Russia"
"127028","Russia"
"302027","Russia"
"400581","Russia"
"132609","Russia"
"451617","Russia"
"27654","Russia"
"493836","Russia"
"410854","Russia"
"6440","Russia"
"481673","Russia"
"6475","Russia"
"28567","Russia"
"76198","Russia"
"451198","Russia"
"490669","Russia"
"298218","Russia"
"443095","Russia"
"128554","Russia"
"135696","Russia"
"298648","Russia"
"403278","Russia"
"160192","Russia"
"-90921","Russia"
"-96570","Russia"
"-90919","Russia"
"403903","Kazakhstan"
"403903","Russia"
"256087","Russia"
"446125","Russia"
"-61399","Russia"
"146871","Russia"
"190331","Russia"
"-90180","Russia"
"357407","Russia"
"297007","Georgia"
"297007","Russia"
"87750","Russia"
"-52981","Russia"
"489962","Russia"
"76300","Russia"
"443561","Russia"
"250905","Russia"
"123410","Russia"
"429027","Russia"
"446127","Russia"
"-90181","Russia"
"-90181","Azerbaijan"
"416849","Russia"
"422361","Russia"
"-58322","Russia"
"505164","Russia"
"439178","Russia"
"451939","Russia"
"482817","Russia"
"494732","Russia"
"-92053","Russia"
"-92053","Armenia"
"-92408","Russia"
"302194","Russia"
"-93344","Russia"
"128747","Russia"
"252508","Russia"
"128745","Russia"
"133565","Russia"
"409948","Russia"
"494733","Russia"
"308612","Russia"
"451942","Russia"
"451945","Russia"
"439166","Russia"
"456896","Russia"
"404935","Russia"
"451935","Russia"
"128475","Russia"
"-88727","Russia"
"315288","Russia"
"415079","Russia"
"240893","Russia"
"-82554","Russia"
"-82553","Russia"
"235308","Russia"
"449473","Russia"
"-57122","Russia"
"128519","Russia"
"491037","Russia"
"491363","Russia"
"452385","Russia"
"244666","Russia"
"129049","Russia"
"129863","Russia"
"239170","Russia"
"338203","Russia"
"350161","Russia"
"350831","Russia"
"29912","Russia"
"252523","Russia"
"-88273","Russia"
"-88282","Russia"
"-88274","Russia"
"349407","Russia"
"-88280","Russia"
"-88278","Russia"
"402547","Georgia"
"402547","Russia"
"349405","Russia"
"349405","Armenia"
"403288","Russia"
"409406","Russia"
"461502","Russia"
"-79873","Russia"
"391097","Russia"
"-88276","Russia"
"357629","Russia"
"400402","Russia"
"129344","Russia"
"354711","Russia"
"414912","Russia"
"-88198","Russia"
"-88202","Russia"
"160297","Russia"
"511854","Russia"
"376159","Germany"
"376159","Russia"
"480592","Russia"
"-88200","Russia"
"-33756","Russia"
"420107","Russia"
"141528","Russia"
"138356","Russia"
"403280","Russia"
"27602","Russia"
"187731","Russia"
"135636","Russia"
"135636","Kazakhstan"
"376171","Russia"
"361337","Russia"
"-88352","Russia"
"-76547","Russia"
"495685","Russia"
"-54050","Russia"
"480053","Russia"
"-61643","Russia"
"-33870","Russia"
"27811","Russia"
"-88353","Russia"
"337411","Russia"
"490776","Russia"
"-88356","Russia"
"-88354","Russia"
"-33674","Russia"
"-8955","Russia"
"-88728","Russia"
"6525","Russia"
"6547","Russia"
"187155","Russia"
"-24336","Russia"
"-24336","Azerbaijan"
"137628","Russia"
"182964","Russia"
"191096","Russia"
"-31108","Russia"
"297472","Russia"
"154239","Switzerland"
"154239","Angola"
"421890","Greece"
"466774","Switzerland"
"519277","Switzerland"
"372379","Portugal"
"41547","Côte d'Ivoire"
"17831","Switzerland"
"17831","Serbia"
"460006","Switzerland"
"14961","Czech Republic"
"382411","Switzerland"
"382411","Albania"
"299084","Switzerland"
"299084","Italy"
"16063","Denmark"
"372391","Switzerland"
"11538","Switzerland"
"460308","Switzerland"
"460316","France"
"460316","Switzerland"
"398613","Paraguay"
"314464","Germany"
"314464","Italy"
"33894","Côte d'Ivoire"
"288488","France"
"288488","Congo DR"
"349933","Switzerland"
"460314","Switzerland"
"317310","Serbia"
"134236","Switzerland"
"134236","Albania"
"246755","Colombia"
"335079","Cameroon"
"335079","Switzerland"
"372381","Switzerland"
"372381","Turkey"
"301488","Switzerland"
"301488","Spain"
"41398","Switzerland"
"59407","Netherlands"
"37370","Switzerland"
"196109","Switzerland"
"272853","Switzerland"
"272853","Albania"
"-114173","Serbia"
"85625","Croatia"
"-41188","Switzerland"
"441366","Switzerland"
"429169","Switzerland"
"429169","Albania"
"-107673","Portugal"
"295737","Switzerland"
"295737","Croatia"
"335081","Switzerland"
"335081","FYR Macedonia"
"319808","Albania"
"319808","Switzerland"
"386945","Switzerland"
"386945","Serbia"
"189565","Switzerland"
"189565","Albania"
"195666","Serbia"
"195666","Albania"
"295739","Switzerland"
"154284","Switzerland"
"154284","Italy"
"177348","Congo DR"
"177348","Switzerland"
"32247","Iceland"
"427005","Switzerland"
"427005","Kosovo"
"441373","Switzerland"
"441373","Croatia"
"408386","Switzerland"
"408255","Switzerland"
"408255","Peru"
"372395","Switzerland"
"128985","Austria"
"182818","Switzerland"
"182818","Albania"
"308828","Serbia"
"386927","Switzerland"
"386927","Kosovo"
"155069","Denmark"
"426998","Switzerland"
"426998","FYR Macedonia"
"403623","Bosnia and Herzegovina"
"35783","Austria"
"-110623","Switzerland"
"-77634","Germany"
"-77634","Albania"
"93749","Italy"
"519207","Switzerland"
"451247","Switzerland"
"273815","Hungary"
"427003","Switzerland"
"350211","Kosovo"
"350211","Switzerland"
"-87012","Switzerland"
"489693","Italy"
"289863","Czech Republic"
"435681","Nigeria"
"457148","Kosovo"
"429637","Switzerland"
"429637","Kosovo"
"314059","France"
"314059","Morocco"
"11058","Austria"
"449814","Switzerland"
"449814","Dominican Republic"
"408636","Côte d'Ivoire"
"22855","Switzerland"
"22855","Italy"
"460897","Switzerland"
"460897","Kosovo"
"235487","Italy"
"11477","Switzerland"
"11477","Portugal"
"37153","Switzerland"
"469469","Switzerland"
"189602","Hungary"
"126514","Switzerland"
"143377","Bosnia and Herzegovina"
"410615","Italy"
"34885","Serbia"
"34885","Switzerland"
"85626","Switzerland"
"11415","Switzerland"
"11415","Croatia"
"30316","Sweden"
"287563","Brazil"
"242810","Slovenia"
"173077","Uruguay"
"173077","Italy"
"11365","Switzerland"
"359525","Germany"
"359525","Burkina Faso"
"256634","Switzerland"
"256634","Chile"
"318015","Germany"
"318015","Kosovo"
"379651","Switzerland"
"379651","Serbia"
"134345","Serbia"
"404588","Switzerland"
"349975","Switzerland"
"201874","Australia"
"201874","Croatia"
"451201","Switzerland"
"11359","Switzerland"
"336837","Switzerland"
"213351","Switzerland"
"213351","Portugal"
"211007","Georgia"
"466029","Switzerland"
"466029","Serbia"
"11297","Switzerland"
"316546","Switzerland"
"227885","Brazil"
"158894","Switzerland"
"158894","Germany"
"301597","Switzerland"
"301597","Kosovo"
"360199","Georgia"
"360199","Ukraine"
"476277","Switzerland"
"476277","Kosovo"
"489383","Switzerland"
"489383","Dominican Republic"
"260081","Germany"
"391943","Nigeria"
"43648","Switzerland"
"61202","Switzerland"
"449633","Switzerland"
"449623","Switzerland"
"449623","Kosovo"
"450210","Switzerland"
"169231","Italy"
"250546","Switzerland"
"4100","Switzerland"
"4100","Serbia"
"162234","France"
"352331","Spain"
"464333","Switzerland"
"464333","Kosovo"
"211778","Serbia"
"211778","Albania"
"135319","Switzerland"
"135319","Turkey"
"463045","Switzerland"
"463045","Kosovo"
"413090","Kosovo"
"413090","Switzerland"
"37435","Switzerland"
"37435","Bosnia and Herzegovina"
"85561","Switzerland"
"85561","Italy"
"154289","Switzerland"
"102639","Switzerland"
"37166","Switzerland"
"135394","Portugal"
"135394","Switzerland"
"37414","France"
"230473","Kosovo"
"230473","Switzerland"
"11386","Spain"
"11386","Switzerland"
"11407","Switzerland"
"65886","Switzerland"
"65886","Portugal"
"135313","Switzerland"
"135313","Angola"
"269936","Russia"
"473323","Switzerland"
"17861","Italy"
"30594","Albania"
"30594","Switzerland"
"364271","France"
"341639","Serbia"
"341639","Switzerland"
"11443","Portugal"
"-70348","Brazil"
"350413","Senegal"
"426996","Switzerland"
"437818","Brazil"
"2962","Cameroon"
"2962","France"
"343389","Cameroon"
"437809","Switzerland"
"-71908","Brazil"
"350217","Switzerland"
"135305","Cameroon"
"135305","Switzerland"
"311107","Brazil"
"311107","Italy"
"419624","France"
"386929","Switzerland"
"480373","Guadeloupe"
"480373","France"
"342889","Algeria"
"78917","Kosovo"
"78917","Albania"
"103904","Côte d'Ivoire"
"-86903","Senegal"
"446339","Switzerland"
"446339","Spain"
"379297","Latvia"
"297751","Senegal"
"426995","Switzerland"
"426995","Albania"
"478612","Switzerland"
"478612","Congo"
"38482","Switzerland"
"102652","Switzerland"
"102652","FYR Macedonia"
"170951","Brazil"
"170951","Germany"
"59636","Switzerland"
"376727","Switzerland"
"352647","Spain"
"11410","Switzerland"
"11410","Italy"
"12954","Switzerland"
"220168","Tunisia"
"485307","Switzerland"
"485307","Italy"
"47273","Serbia"
"386947","Switzerland"
"386947","France"
"282018","Gambia"
"282018","USA"
"314468","Switzerland"
"491664","Switzerland"
"-70606","Switzerland"
"320069","Switzerland"
"320069","Albania"
"299109","Switzerland"
"84686","Switzerland"
"84686","Tunisia"
"335082","Switzerland"
"335082","Serbia"
"205","Switzerland"
"205","Italy"
"39301","France"
"39301","Algeria"
"102644","Switzerland"
"132200","Austria"
"132200","FYR Macedonia"
"217655","Spain"
"85678","Switzerland"
"316552","Switzerland"
"316552","Angola"
"419728","Switzerland"
"37850","Switzerland"
"37850","Italy"
"430431","Switzerland"
"519658","Switzerland"
"301468","Italy"
"301468","Switzerland"
"446138","Bosnia and Herzegovina"
"446138","Switzerland"
"164803","Switzerland"
"353265","Switzerland"
"235510","Switzerland"
"490660","Switzerland"
"11472","Switzerland"
"11472","Portugal"
"331090","Switzerland"
"331090","Portugal"
"461090","Switzerland"
"461090","France"
"490621","Slovenia"
"396303","Switzerland"
"396303","Netherlands"
"213356","Switzerland"
"251062","Switzerland"
"11382","Switzerland"
"11382","Serbia"
"20607","Switzerland"
"37181","Switzerland"
"85557","Switzerland"
"409826","Switzerland"
"409826","Congo DR"
"329224","Switzerland"
"11384","Switzerland"
"213976","Liechtenstein"
"353263","Switzerland"
"466769","Switzerland"
"405870","Switzerland"
"405870","Congo DR"
"449640","Switzerland"
"449640","Serbia"
"307123","Germany"
"442996","Switzerland"
"442996","Portugal"
"468821","Switzerland"
